customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd,success_flg,day_of_week,holiday_flg,product,function,auto_and_entrepreneur_flg,region_category,age_group,age_group_dummies,age_difference,marital_status,work_experience_status,pro_flg
140499390,50.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,1.0,t_03 (10),Без подписки,,,Credit Cards,Reutilization,2022-10-21,208.0,"Дозвон, Успешно",Готов использовать карту. Экстра-оффер,40600.0,76.0,74.0,0.0,,56.0,,,1,4,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,26.0,с партнером с детьми,сеньор,0
501495778,19.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_09 (36),Без подписки,,12468.6,Credit Cards,Preapprove,2024-07-30,40.0,"Дозвон, Отказ",Другое,261962.0,18.0,18.0,0.0,,4.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,1.0,с партнером без детей,новичок,0
75791997,39.0,0.0,msk,0.0,0.0,1.0,0.0,1.0,1.0,1.0,m_04 (11),Pro,,37823.5,Cash Loan,Preapprove,2023-03-06,75.0,"Дозвон, Отказ",Кредит уже не нужен,183947.0,46.0,44.0,0.0,,1.0,,,0,0,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,7.0,с партнером с детьми,новичок,1
2069275,53.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_06 (23),Без подписки,,,Credit Cards,Reutilization,2022-01-14,106.0,"Дозвон, Отказ",Нет потребности в кредите,40200.0,46.0,43.0,,,89.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,7.0,с партнером без детей,сеньор,0
256532439,29.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_05 (19),Без подписки,,16105.09,Mortgage Insurance,Cold,2024-07-17,143.0,"Дозвон, Отказ",Уже застрахован,282216.0,21.0,21.0,0.0,,0.0,,,0,2,0,Страхование и услуги,Продажи и предложения,0.0,1,25-34,2.0,8.0,с партнером без детей,новичок,0
400097673,19.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_09 (36),Pro,,11817.8,Credit Cards,Preapprove,2024-07-19,7.0,"Дозвон, Отказ",Отказ прослушать предложение,258720.0,31.0,31.0,0.0,,4.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,12.0,с партнером без детей,новичок,1
380663241,39.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_04 (16),Без подписки,,,Credit Cards,Utilization,2023-08-04,94.0,"Дозвон, Успешно",Готов использовать карту,97044.0,54.0,52.0,0.0,,26.0,,,1,4,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,15.0,с партнером с детьми,сеньор,0
79538143,43.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,0.0,t_04 (16),Pro,,,Credit Cards,Preapprove,2023-07-11,279.0,"Дозвон, Отказ",Не интересно,180394.0,32.0,30.0,0.0,,6.0,,,0,1,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,11.0,с партнером без детей,опытный,1
453971263,40.0,0.0,msk,0.0,1.0,1.0,0.0,1.0,0.0,1.0,m_04 (11),Без подписки,,,Credit Cards,Preapprove,2024-01-24,8.0,"Дозвон, Отказ",Отказ прослушать предложение,189878.0,24.0,23.0,0.0,,11.0,,,0,2,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,16.0,с партнером без детей,опытный,0
184344642,26.0,0.0,town,0.0,1.0,0.0,0.0,1.0,0.0,0.0,t_02 (8),Без подписки,,,Credit Cards,Preapprove,2023-03-31,37.0,"Дозвон, Отказ",Кредитная карта не нужна,136943.0,27.0,26.0,0.0,,69.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,1.0,с партнером без детей,сеньор,0
543063476,22.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_02 (5),Без подписки,,,Credit Cards,Utilization,2024-03-11,323.0,"Дозвон, Успешно",Готов использовать карту,40200.0,46.0,45.0,0.0,,115.0,,,1,0,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,24.0,с партнером без детей,сеньор,0
452087093,62.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_03 (13),Без подписки,,,Credit Cards,Utilization,2022-10-27,135.0,"Дозвон, Успешно",Готов использовать карту,40600.0,76.0,74.0,0.0,,56.0,,,1,3,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,14.0,с партнером без детей,сеньор,0
352225134,29.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_05 (19),Без подписки,12097.25,,Credit Cards,Preapprove,2022-12-17,28.0,"Дозвон, Отказ",Кредит уже не нужен,179591.0,43.0,41.0,0.0,,0.0,,,0,5,1,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,14.0,с партнером без детей,новичок,0
304991941,24.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,0.0,t_02 (8),Без подписки,12779.45,,Credit Cards,Preapprove,2022-02-15,252.0,"Дозвон, Успешно",Назначена встреча,14462.0,51.0,48.0,0.0,,58.0,,,1,1,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,27.0,с партнером с детьми,сеньор,0
473022016,22.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_09 (32),Без подписки,,,Credit Cards,Preapprove,2023-12-30,31.0,"Дозвон, Отказ",Отказ прослушать предложение,157519.0,20.0,19.0,0.0,,17.0,,,0,5,1,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,2.0,с партнером без детей,опытный,0
296703347,42.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_07 (27),Pro,8958.44,,Cash Loan,Upsell,2023-08-12,28.0,"Дозвон, Отказ",Кредит уже не нужен,212105.0,19.0,18.0,1.0,,0.0,,,0,5,1,Кредит,Продажи и предложения,0.0,1,35-49,3.0,23.0,с партнером без детей,новичок,1
263813160,61.0,0.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,1.0,u_08 (31),Без подписки,,,Credit Cards,Preapprove,2023-09-26,21.0,"Дозвон, Отказ",Отказ прослушать предложение,196765.0,27.0,26.0,1.0,,5.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,34.0,одинокий,новичок,0
304401888,21.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_09 (36),Без подписки,,,Credit Cards,Afterfilling,2023-12-04,14.0,"Дозвон, Отказ",Левый контакт,109889.0,24.0,23.0,1.0,,47.0,,,0,0,0,Кредитная карта,Другое,0.0,1,14-24,1.0,3.0,с партнером без детей,сеньор,0
377495854,18.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_05 (19),Pro,,,Credit Cards,Preapprove,2024-02-05,42.0,"Дозвон, Отказ",Кредитная карта не нужна,239661.0,46.0,45.0,0.0,,2.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,28.0,с партнером без детей,новичок,1
141476137,51.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_06 (28),Без подписки,,,Cash Loan,Upsell,2023-06-09,140.0,"Дозвон, Отказ",Кредит уже не нужен,110471.0,24.0,22.0,0.0,,11.0,,,0,4,0,Кредит,Продажи и предложения,0.0,1,50-64,4.0,27.0,с партнером без детей,опытный,0
135641730,40.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,m_04 (11),Pro,,19451.4,Cash Loan,Preapprove,2024-07-25,24.0,"Дозвон, Отказ",Кредит уже не нужен,259745.0,23.0,23.0,0.0,,4.0,,,0,3,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,17.0,с партнером без детей,новичок,1
7549203,37.0,1.0,town,0.0,1.0,1.0,0.0,1.0,2.0,1.0,t_01 (4),Без подписки,,,Credit Cards,Preapprove,2024-04-22,23.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25.0,24.0,0.0,,10.0,,,0,0,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,12.0,с партнером с детьми,опытный,0
137921936,57.0,1.0,msk,0.0,0.0,0.0,0.0,1.0,1.0,1.0,m_09 (25),Pro,,,Credit Cards,Preapprove,2023-11-06,120.0,"Дозвон, Отказ",Кредитная карта не нужна,231848.0,20.0,19.0,0.0,,1.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,37.0,с партнером с детьми,новичок,1
72409121,41.0,0.0,rural,0.0,0.0,0.0,0.0,1.0,0.0,0.0,r_03 (20),Без подписки,,,Cash Loan,Preapprove,2024-03-03,66.0,"Дозвон, Отказ",Кредит уже не нужен,191799.0,47.0,46.0,0.0,,10.0,,,0,6,1,Кредит,Продажи и предложения,0.0,0,35-49,3.0,6.0,с партнером без детей,опытный,0
579026381,33.0,1.0,rural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,r_02 (7),Без подписки,,22688.7,Investment,Utilization,2024-06-28,43.0,"Дозвон, Отказ",Не хочет разбираться,152852.0,25.0,24.0,0.0,0.0,24.0,,,0,4,0,Инвестиции,Продажи и предложения,0.0,0,25-34,2.0,8.0,одинокий,сеньор,0
342589187,35.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_10 (40),Без подписки,,,Debit Cards,Utilization,2022-12-14,98.0,"Дозвон, Отказ",Не знает когда будет пользоваться,165337.0,24.0,25.0,1.0,,2.0,,,0,2,0,Дебетовая карта,Продажи и предложения,0.0,1,35-49,3.0,11.0,с партнером с детьми,новичок,0
582909326,62.0,1.0,rural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,r_05 (24),Без подписки,,,MVNO,Afterfilling,2024-05-28,135.0,"Дозвон, Успешно",Назначена встреча,251426.0,28.0,28.0,0.0,,4.0,,,1,1,0,Страхование и услуги,Другое,0.0,0,50-64,4.0,34.0,одинокий,новичок,0
455246380,18.0,1.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u_12 (43),Без подписки,,12018.14,Credit Cards,Meeting,2024-04-24,34.0,"Дозвон, Отказ",Передумал,181651.0,36.0,35.0,0.0,,15.0,,,0,2,0,Кредитная карта,Другое,0.0,1,14-24,1.0,18.0,одинокий,опытный,0
108338829,40.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,2.0,0.0,u_01 (3),Без подписки,12217.7,20792.4,MVNO,Cold,2024-07-30,27.0,"Дозвон, Отказ",Отказ прослушать предложение,6745.0,50.0,50.0,0.0,,89.0,,,0,1,0,Страхование и услуги,Продажи и предложения,0.0,1,35-49,3.0,10.0,с партнером с детьми,сеньор,0
197359729,54.0,1.0,town,0.0,0.0,1.0,0.0,0.0,0.0,0.0,t_03 (10),Pro,,,Credit Cards,Preapprove,2023-05-02,13.0,"Дозвон, Отказ",Кредитная карта не нужна,185018.0,54.0,53.0,0.0,,3.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,0.0,одинокий,новичок,1
472686378,27.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_09 (36),Pro,,,Credit Cards,Utilization,2023-01-10,97.0,"Дозвон, Отказ",Отказ от использования КК,40809.0,49.0,47.0,1.0,,27.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,22.0,с партнером без детей,сеньор,1
455164582,18.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_12 (44),Без подписки,,,Credit Cards,Preapprove,2023-10-30,90.0,"Дозвон, Отказ",Кредитная карта не нужна,237580.0,20.0,19.0,0.0,,0.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,2.0,с партнером без детей,новичок,0
347968905,19.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_09 (36),Без подписки,,,Credit Cards,Preapprove,2023-06-17,182.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25.0,23.0,0.0,,0.0,,,0,5,1,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,6.0,с партнером без детей,новичок,0
434252400,18.0,1.0,rural,0.0,0.0,0.0,0.0,1.0,0.0,1.0,r_10 (45),Pro,,,Credit Cards,Preapprove,2023-02-10,178.0,"Дозвон, Отказ",Кредитная карта не нужна,110063.0,27.0,25.0,0.0,,26.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,0,14-24,1.0,9.0,с партнером без детей,сеньор,1
311765254,46.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,1.0,t_06 (28),Pro,,14955.83,Cash Loan,Agreement,2024-08-02,83.0,"Дозвон, Отказ",Кредит уже не нужен,210248.0,37.0,37.0,0.0,,12.0,Россия,Холост/не замужем,0,4,0,Кредит,Другое,0.0,1,35-49,3.0,9.0,с партнером с детьми,опытный,1
455013062,29.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_05 (19),Без подписки,,,MVNO,Cold,2022-12-02,4.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,1.0,,1.0,,,0,4,0,Страхование и услуги,Продажи и предложения,0.0,1,25-34,2.0,7.0,с партнером без детей,новичок,0
134137527,50.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,1.0,u_06 (23),Без подписки,,,Credit Cards,Preapprove,2022-12-14,93.0,"Дозвон, Отказ",Кредитная карта не нужна,179604.0,20.0,18.0,,,0.0,,,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,30.0,с партнером без детей,новичок,0
403553249,23.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,m_05 (12),Без подписки,,,Credit Cards,Preapprove,2022-09-29,32.0,"Дозвон, Отказ",Отказ прослушать предложение,97769.0,55.0,53.0,,,15.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,32.0,с партнером с детьми,опытный,0
434433590,20.0,1.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,1.0,u_12 (43),Без подписки,,,MVNO,Cold,2023-08-02,89.0,"Дозвон, Отказ",Другое,214280.0,19.0,18.0,0.0,,0.0,,,0,2,0,Страхование и услуги,Продажи и предложения,0.0,1,14-24,1.0,1.0,одинокий,новичок,0
301082242,47.0,1.0,urban,0.0,1.0,1.0,0.0,1.0,2.0,1.0,u_01 (3),Pro,,29162.8,Cash Loan,Preapprove,2024-07-30,40.0,"Дозвон, Отказ",Кредит уже не нужен,281344.0,20.0,20.0,0.0,,1.0,,,0,1,0,Кредит,Продажи и предложения,1.0,1,35-49,3.0,27.0,с партнером с детьми,новичок,1
484515270,34.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,1.0,t_10 (40),Без подписки,,,Credit Cards,Preapprove,2023-02-09,103.0,"Дозвон, Отказ",Кредит уже не нужен,40200.0,46.0,44.0,0.0,,102.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,12.0,с партнером с детьми,сеньор,0
139559228,29.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_07 (27),Pro,,,Debit Cards,Utilization,2023-04-17,43.0,"Дозвон, Успешно",Готов использовать карту,165337.0,24.0,26.0,1.0,,7.0,,,1,0,0,Дебетовая карта,Продажи и предложения,0.0,1,25-34,2.0,5.0,с партнером без детей,опытный,1
453332787,43.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_10 (40),Без подписки,,,Debit Cards,Utilization,2022-11-11,48.0,"Дозвон, Успешно",Готов использовать карту,154804.0,22.0,20.0,0.0,,4.0,,,1,4,0,Дебетовая карта,Продажи и предложения,0.0,1,35-49,3.0,21.0,с партнером без детей,новичок,0
389274174,33.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_10 (35),Без подписки,,,Credit Cards,Preapprove,2022-07-25,23.0,"Дозвон, Отказ",Третье лицо,157676.0,21.0,18.0,1.0,,,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,12.0,с партнером без детей,сеньор,0
523067876,16.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_12 (44),Без подписки,,,Credit Cards,Afterfilling,2024-02-24,73.0,"Дозвон, Отказ",Не соответствует по возрасту,255720.0,49.0,48.0,0.0,,0.0,,,0,5,1,Кредитная карта,Другое,0.0,1,14-24,1.0,33.0,одинокий,новичок,0
339552005,32.0,0.0,town,0.0,0.0,1.0,0.0,0.0,1.0,0.0,t_04 (16),Без подписки,,,Credit Cards,Preapprove,2022-10-19,15.0,"Дозвон, Отказ",Не звонить,136943.0,27.0,25.0,,,64.0,,,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,25-34,2.0,5.0,одинокий с детьми,сеньор,0
172461316,39.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_07 (29),Без подписки,,,Credit Cards,Meeting,2023-11-24,143.0,"Дозвон, Успешно",Назначена встреча,209376.0,45.0,44.0,0.0,,4.0,Россия,Холост/не замужем,1,4,0,Кредитная карта,Другое,0.0,1,35-49,3.0,6.0,с партнером с детьми,новичок,0
376979730,40.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_04 (16),Pro,,,Credit Cards,Meeting,2023-07-31,38.0,"Дозвон, Отказ",Не нужен продукт,210011.0,43.0,41.0,0.0,,0.0,,,0,0,0,Кредитная карта,Другое,0.0,1,35-49,3.0,3.0,с партнером без детей,новичок,1
497619665,25.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_09 (36),Pro,,11823.5,Investment,Utilization,2023-09-16,80.0,"Дозвон, Отказ",Не хочет разбираться,180298.0,23.0,22.0,1.0,,8.0,,,0,5,1,Инвестиции,Продажи и предложения,0.0,1,25-34,2.0,2.0,с партнером без детей,опытный,1
372777715,53.0,1.0,town,0.0,1.0,0.0,0.0,1.0,0.0,0.0,t_06 (28),Без подписки,7823.5,,Credit Cards,Utilization,2022-10-27,119.0,"Дозвон, Отказ",Не знает когда будет пользоваться,40894.0,41.0,39.0,0.0,,88.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,12.0,с партнером без детей,сеньор,0
369739207,37.0,0.0,town,0.0,1.0,0.0,0.0,1.0,0.0,1.0,t_01 (4),Без подписки,,12823.5,Debit Cards,Meeting,2023-09-18,117.0,"Дозвон, Успешно",Назначена встреча,223598.0,56.0,55.0,0.0,,0.0,Россия,Холост/не замужем,1,0,0,Дебетовая карта,Другое,0.0,1,35-49,3.0,19.0,с партнером без детей,новичок,0
110921536,37.0,1.0,msk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_02 (2),Без подписки,,37823.5,Cash Loan,Preapprove,2023-12-21,34.0,"Дозвон, Отказ",Отказ прослушать предложение,184241.0,43.0,42.0,0.0,,11.0,,,0,3,0,Кредит,Продажи и предложения,0.0,1,35-49,3.0,6.0,одинокий,опытный,0
522233375,61.0,1.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,m_09 (25),Без подписки,,16754.4,MVNO,Afterfilling,2024-08-20,63.0,"Дозвон, Отказ",Другое,251426.0,28.0,28.0,0.0,,6.0,,,0,1,0,Страхование и услуги,Другое,0.0,1,50-64,4.0,33.0,с партнером без детей,опытный,0
500361420,21.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_05 (19),Без подписки,,,Credit Cards,Preapprove,2024-02-16,13.0,"Дозвон, Отказ",Отказ прослушать предложение,231855.0,20.0,19.0,0.0,,4.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,1.0,с партнером без детей,новичок,0
424434138,32.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,1.0,t_02 (8),Без подписки,,,Cash Loan,Upsell,2022-12-09,83.0,"Дозвон, Отказ",Другое,171390.0,29.0,27.0,,,,,,0,4,0,Кредит,Продажи и предложения,0.0,1,25-34,2.0,3.0,с партнером с детьми,сеньор,0
147639502,24.0,0.0,urban,0.0,0.0,1.0,0.0,0.0,0.0,0.0,u_05 (17),Без подписки,,,Cash Loan,Upsell,2023-05-22,108.0,"Дозвон, Отказ",Другое,110471.0,24.0,22.0,0.0,,11.0,,,0,0,0,Кредит,Продажи и предложения,0.0,1,14-24,1.0,0.0,одинокий,опытный,0
578502190,51.0,0.0,urban,0.0,0.0,0.0,0.0,0.0,0.0,1.0,u_03 (13),Без подписки,,13879.3,Credit Cards,Preapprove,2024-08-16,23.0,"Дозвон, Отказ",Отказ прослушать предложение,268164.0,18.0,19.0,0.0,,4.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,33.0,одинокий,новичок,0
504106830,43.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,1.0,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2023-10-20,23.0,"Дозвон, Отказ",Отказ прослушать предложение,231848.0,20.0,18.0,0.0,,0.0,,,0,4,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,23.0,с партнером без детей,новичок,0
529791510,21.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t_09 (36),Pro,,,Investment,Utilization,2023-11-01,61.0,"Дозвон, Отказ",Отказ от диалога,174824.0,37.0,36.0,0.0,,11.0,,,0,2,0,Инвестиции,Продажи и предложения,0.0,1,14-24,1.0,16.0,одинокий,опытный,1
507728915,52.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_06 (28),Без подписки,,13461.29,Secured Loan,Upsell,2024-09-24,218.0,"Дозвон, Отказ",Нет квартиры для залога,215719.0,27.0,29.0,1.0,,13.0,,,0,1,0,Кредит,Продажи и предложения,0.0,1,50-64,4.0,25.0,с партнером без детей,опытный,0
325184665,36.0,0.0,urban,0.0,1.0,1.0,0.0,1.0,1.0,1.0,u_04 (14),Без подписки,,,Mortgage Insurance,Cold,2024-04-01,57.0,"Дозвон, Успешно",Полис оплачен,264714.0,21.0,22.0,0.0,,0.0,Россия,Холост/не замужем,1,0,0,Страхование и услуги,Продажи и предложения,1.0,1,35-49,3.0,15.0,с партнером с детьми,новичок,0
366895557,39.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,0.0,t_07 (29),Без подписки,,,Cash Loan,Agreement,2024-02-18,21.0,"Дозвон, Отказ",Кредит уже не нужен,174508.0,45.0,44.0,0.0,,14.0,,,0,6,1,Кредит,Другое,0.0,1,35-49,3.0,6.0,с партнером без детей,опытный,0
370808969,20.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,m_10 (26),Без подписки,,,Credit Cards,Preapprove,2023-08-08,100.0,"Дозвон, Отказ",Кредитная карта не нужна,185722.0,47.0,46.0,0.0,,6.0,,,0,1,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,27.0,с партнером без детей,опытный,0
470402040,18.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_12 (43),Pro,,,Credit Cards,Preapprove,2024-03-20,78.0,"Дозвон, Отказ",Отказ прослушать предложение,252736.0,51.0,50.0,0.0,,1.0,,,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,33.0,с партнером без детей,новичок,1
158045014,37.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,1.0,u_04 (14),Без подписки,,,Credit Cards,Preapprove,2022-10-06,60.0,"Дозвон, Отказ",Кредит уже не нужен,164292.0,27.0,25.0,1.0,,0.0,,,0,3,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,10.0,с партнером без детей,новичок,0
379230618,51.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,0.0,u_11 (39),Pro,,,Cash Loan,Upsell,2023-06-08,35.0,"Дозвон, Отказ",Отказ прослушать предложение,199708.0,44.0,42.0,0.0,,0.0,,,0,3,0,Кредит,Продажи и предложения,0.0,1,50-64,4.0,7.0,с партнером с детьми,новичок,1
339771649,21.0,1.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,0.0,u_05 (17),Без подписки,,,Credit Cards,Preapprove,2022-09-19,131.0,"Дозвон, Отказ",Кредит уже не нужен,110063.0,27.0,25.0,,,21.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,14-24,1.0,6.0,с партнером без детей,опытный,0
376407918,48.0,1.0,town,0.0,0.0,1.0,0.0,0.0,1.0,0.0,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2022-08-08,126.0,"Дозвон, Отказ",Кредит уже не нужен,155499.0,48.0,46.0,,,1.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,0.0,одинокий с детьми,новичок,0
55461885,52.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,1.0,t_11 (42),Без подписки,,12482.3,Credit Cards,Preapprove,2024-07-22,34.0,"Дозвон, Отказ",Кредитная карта не нужна,280891.0,21.0,20.0,0.0,,1.0,,,0,0,0,Кредитная карта,Продажи и предложения,0.0,1,50-64,4.0,31.0,с партнером с детьми,новичок,0
157898656,39.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,1.0,t_07 (29),Pro,,,MVNO,Cold,2023-03-03,274.0,"Дозвон, Отказ",Устраивает свой оператор,16515.0,40.0,38.0,1.0,,101.0,,,0,4,0,Страхование и услуги,Продажи и предложения,0.0,1,35-49,3.0,1.0,с партнером без детей,сеньор,1
487457753,48.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,1.0,u_01 (3),Без подписки,,,Credit Cards,Preapprove,2024-04-24,6.0,"Дозвон, Отказ",Отказ по всем продуктам,254369.0,21.0,20.0,0.0,,2.0,Россия,Холост/не замужем,0,2,0,Кредитная карта,Продажи и предложения,0.0,1,35-49,3.0,27.0,с партнером с детьми,новичок,0
80742921,42.0,0.0,town,0.0,1.0,1.0,1.0,1.0,2.0,1.0,t_01 (4),Без подписки,,,Credit Cards,Preapprove,2024-02-06,16.0,"Дозвон, Отказ",Отказ по всем продуктам,205492.0,33.0,32.0,0.0,,7.0,,,0,1,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,9.0,с партнером с детьми,опытный,0
499374986,36.0,1.0,town,0.0,0.0,1.0,0.0,1.0,1.0,0.0,t_01 (4),Без подписки,,,Investment,Utilization,2023-07-11,51.0,"Дозвон, Отказ",Отказ от диалога,184241.0,43.0,42.0,0.0,,5.0,,,0,1,0,Инвестиции,Продажи и предложения,0.0,1,35-49,3.0,7.0,с партнером с детьми,новичок,0
334949972,36.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,0.0,t_04 (16),Без подписки,,12588.42,Investment,Utilization,2024-05-13,41.0,"Дозвон, Отказ",Не хочет разбираться,152852.0,25.0,24.0,0.0,,22.0,,,0,0,0,Инвестиции,Продажи и предложения,0.0,1,35-49,3.0,11.0,с партнером без детей,опытный,0
135879245,44.0,0.0,urban,0.0,1.0,1.0,0.0,1.0,1.0,1.0,u_01 (3),Без подписки,,,Credit Cards,Preapprove,2023-05-11,24.0,"Дозвон, Отказ",Кредитная карта не нужна,109616.0,35.0,33.0,0.0,,32.0,,,0,3,0,Кредитная карта,Продажи и предложения,1.0,1,35-49,3.0,9.0,с партнером с детьми,сеньор,0
