Unnamed: 0,customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd,day_of_week,holiday_flg,approval_flg,bundle_flg,segment_region
10522,514659939,46.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2023-08-03,52.0,"Дозвон, Отказ",Не хочет ДК,170025.0,24.0,23.0,0.0,,1.0,,,3,0,0,0,
10523,503110682,49.0,0.0,,,,,,,,,,Pro,,,Credit Cards,Preapprove,2023-09-06,26.0,"Дозвон, Отказ",Кредитная карта не нужна,208001.0,19.0,18.0,1.0,,2.0,,,2,0,0,1,
10524,361592662,53.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,t_03 (10),Без подписки,,,Cash Loan,Preapprove,2024-03-15,25.0,"Дозвон, Отказ",Кредит уже не нужен,36735.0,61.0,60.0,0.0,,85.0,,,4,0,0,0,0.0
10525,370801832,21.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_09 (36),Без подписки,,10323.5,MVNO,Afterfilling,2024-03-20,116.0,"Дозвон, Отказ",Не нужен продукт,16515.0,40.0,39.0,1.0,,114.0,,,2,0,0,0,0.0
10526,451453212,64.0,0.0,,,,,,,,,,Без подписки,,10823.5,Credit Cards,Preapprove,2023-03-20,92.0,"Дозвон, Отказ",Кредитная карта не нужна,109957.0,31.0,30.0,0.0,,,,,0,0,0,0,
10527,512272963,40.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Afterfilling,2023-11-06,260.0,"Дозвон, Успешно",Назначена встреча,207016.0,21.0,19.0,,,4.0,,,0,0,1,0,
10528,259614000,25.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),Без подписки,10460.41,,Credit Cards,Preapprove,2023-09-05,26.0,"Дозвон, Отказ",Кредитная карта не нужна,109957.0,31.0,30.0,0.0,,29.0,,,1,0,0,0,0.0
10529,363526868,34.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-09-15,23.0,"Дозвон, Отказ",Отказ прослушать предложение,97769.0,55.0,53.0,,,15.0,,,3,0,0,0,
10530,343287922,48.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,t_03 (10),Без подписки,,13943.1,Credit Cards,Preapprove,2024-07-08,36.0,"Дозвон, Отказ",Отказ по всем продуктам,271548.0,31.0,31.0,0.0,,1.0,,,0,0,0,0,0.0
10531,529208008,34.0,0.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_10 (40),Без подписки,,12668.81,Secured Loan,Upsell,2024-08-10,35.0,"Дозвон, Отказ",Отказ по всем продуктам,278845.0,22.0,22.0,0.0,,1.0,,,5,1,0,0,0.0
10532,191269122,37.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,m_06 (15),Pro,,,Credit Cards,Preapprove,2024-02-04,30.0,"Дозвон, Отказ",Отказ прослушать предложение,185722.0,47.0,46.0,0.0,,11.0,,,6,1,0,1,1.0
10533,446464812,32.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2023-03-13,224.0,"Дозвон, Отказ",Другое (нестандартная ситуация),100488.0,47.0,46.0,0.0,,20.0,,,0,0,0,0,
10534,388046632,42.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_06 (28),Без подписки,,,Credit Cards,Utilization,2022-12-21,183.0,"Дозвон, Отказ",Отказ от использования КК,40809.0,49.0,47.0,1.0,,27.0,,,2,0,0,0,0.0
10535,367588782,20.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-08-10,241.0,"Дозвон, Отказ",Кредит уже не нужен,145857.0,48.0,46.0,,,54.0,,,2,0,0,0,
10536,57129921,33.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,t_01 (4),Pro,,32823.5,Investment,Reutilization,2022-10-31,46.0,"Дозвон, Отказ",Отказ от диалога,22300.0,48.0,46.0,0.0,,61.0,,,0,0,0,1,0.0
10537,161525407,25.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,t_05 (19),Без подписки,,,Credit Cards,Preapprove,2022-10-28,24.0,"Дозвон, Отказ",Кредитная карта не нужна,109564.0,35.0,33.0,0.0,,18.0,,,4,0,0,0,0.0
10538,183592899,21.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Afterfilling,2023-01-16,100.0,"Дозвон, Отказ",Переведен в мобайл/банк,175459.0,21.0,19.0,,,2.0,,,0,0,0,0,
10539,588822996,53.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-07-19,24.0,"Дозвон, Отказ",Отказ прослушать предложение,203268.0,25.0,24.0,0.0,,13.0,,,4,0,0,0,
10540,105067592,46.0,0.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_08 (21),Без подписки,,,MVNO,Cold,2023-03-28,122.0,"Дозвон, Отказ",Другое,175459.0,21.0,19.0,,,4.0,,,1,0,0,0,1.0
10541,211642182,31.0,1.0,town,0.0,0.0,1.0,1.0,1.0,0.0,Квартира,t_01 (4),Pro,,,Credit Cards,Utilization,2022-09-13,80.0,"Дозвон, Успешно",Готов использовать карту,97044.0,54.0,51.0,0.0,,15.0,,,1,0,1,1,0.0
10542,423009425,,1.0,,,,,,,,,,Без подписки,,,MVNO,Incoming,2022-12-25,57.0,"Дозвон, Отказ",Переведен в мобайл/банк,39044.0,28.0,26.0,0.0,,50.0,,,6,1,0,0,
10544,71114993,40.0,0.0,town,0.0,0.0,0.0,0.0,1.0,2.0,Квартира,t_07 (29),Без подписки,,,Cash Loan,Upsell,2023-12-03,23.0,"Дозвон, Отказ",Другое,30316.0,38.0,37.0,0.0,,85.0,,,6,1,0,0,0.0
10545,163303260,51.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-06-29,16.0,"Дозвон, Отказ",Отказ прослушать предложение,109997.0,67.0,65.0,0.0,,37.0,,,3,0,0,0,
10546,258994607,32.0,1.0,rural,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,r_04 (22),Без подписки,,17823.5,MVNO,Cold,2023-06-02,45.0,"Дозвон, Отказ",Другое,175459.0,21.0,20.0,1.0,,6.0,,,4,0,0,0,0.0
10547,590721213,23.0,0.0,,,,,,,,,,Без подписки,,11350.7,MVNO,Cold,2024-10-30,72.0,"Дозвон, Отказ",Не интересно,100962.0,59.0,59.0,0.0,,16.0,,Холост/не замужем,2,0,0,0,
10548,387840537,39.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2022-06-14,127.0,"Дозвон, Отказ",Другое,120847.0,36.0,34.0,,,7.0,,,1,0,0,0,
10549,276343449,36.0,1.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,m_07 (18),Без подписки,30306.65,,Credit Cards,Preapprove,2023-02-20,62.0,"Дозвон, Отказ",Кредитная карта не нужна,179591.0,43.0,41.0,0.0,,2.0,,,0,0,0,0,1.0
10550,452317989,49.0,0.0,town,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,t_06 (28),Pro,,,Credit Cards,Preapprove,2023-11-21,26.0,"Дозвон, Отказ",Отказ прослушать предложение,186697.0,21.0,20.0,0.0,,9.0,,,1,0,0,1,0.0
10551,320860659,44.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2023-06-20,34.0,"Дозвон, Отказ",Отказ прослушать предложение,168175.0,22.0,21.0,1.0,,8.0,,,1,0,0,0,
10552,184967184,51.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Cold,2024-01-19,37.0,"Дозвон, Отказ",Отказ прослушать предложение,100488.0,47.0,46.0,0.0,,30.0,,,4,0,0,0,
10553,180365358,62.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-07-04,347.0,"Дозвон, Успешно",Назначена встреча,138756.0,38.0,36.0,0.0,,16.0,,,1,0,1,0,
10554,404025218,28.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2023-11-09,228.0,"Дозвон, Отказ",Нет потребности в кредите,239973.0,19.0,18.0,1.0,,,,,3,0,0,0,
10555,389104713,55.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,t_03 (10),Без подписки,,,Credit Cards,Preapprove,2024-01-06,134.0,"Дозвон, Успешно",Назначена встреча,226180.0,19.0,18.0,0.0,,,,,5,1,1,0,0.0
10556,189404397,33.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_07 (29),Без подписки,,,MVNO,Incoming,2022-05-11,271.0,"Дозвон, Успешно",Назначена встреча,14829.0,59.0,56.0,0.0,,37.0,,,2,0,1,0,0.0
10557,529122097,39.0,0.0,,,,,,,,,,Без подписки,,,MVNO,Afterfilling,2024-02-17,269.0,"Дозвон, Успешно",Назначена встреча,6745.0,50.0,50.0,0.0,,84.0,,,5,1,1,0,
10558,362909743,20.0,0.0,,,,,,,,,,Без подписки,,,Investment,Reutilization,2022-04-19,37.0,"Дозвон, Отказ",Отказ от диалога,22300.0,48.0,45.0,0.0,,55.0,,,1,0,0,0,
10559,123391218,61.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_08 (30),Без подписки,,,Debit Cards,Utilization,2023-06-05,37.0,"Дозвон, Успешно",Готов использовать карту,165337.0,24.0,26.0,1.0,,8.0,,,0,0,1,0,0.0
10560,317197197,35.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2023-09-26,115.0,"Дозвон, Отказ",Действующий клиент,228922.0,37.0,36.0,0.0,,0.0,,,1,0,0,0,
10561,269163605,25.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),Без подписки,,,Credit Cards,Preapprove,2023-12-21,23.0,"Дозвон, Отказ",Отказ прослушать предложение,242798.0,21.0,51.0,0.0,,,,,3,0,0,0,0.0
10562,404979208,34.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,t_04 (16),Pro,,,Credit Cards,Afterfilling,2023-04-07,78.0,"Дозвон, Отказ",Нет потребности в кредите,14462.0,51.0,50.0,0.0,,72.0,,,4,0,0,1,0.0
10563,404058444,32.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_07 (27),Pro,14345.43,,Credit Cards,Afterfilling,2024-06-07,30.0,"Дозвон, Отказ",Кредитная карта не нужна,255720.0,49.0,48.0,0.0,,3.0,,,4,0,0,1,1.0
10564,60091813,50.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,u_03 (13),Pro,,,MVNO,Afterfilling,2024-04-02,31.0,"Дозвон, Отказ",Другое,232049.0,19.0,19.0,1.0,,5.0,,,1,0,0,1,1.0
10565,189324630,31.0,0.0,msk,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,m_05 (12),Pro,,,Cash Loan,Preapprove,2024-01-18,51.0,"Дозвон, Отказ",Кредит уже не нужен,247828.0,21.0,20.0,0.0,,,,,3,0,0,1,1.0
10566,388582779,35.0,0.0,town,0.0,0.0,1.0,0.0,1.0,2.0,Квартира,t_07 (29),Без подписки,,,Credit Cards,Preapprove,2022-09-14,0.0,"Дозвон, Отказ",Кредит уже не нужен,145857.0,48.0,46.0,,,55.0,,,2,0,0,0,0.0
10567,429350341,45.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Meeting,2023-10-31,56.0,"Дозвон, Отказ",Не нужен продукт,209376.0,45.0,44.0,0.0,,3.0,Россия,Холост/не замужем,1,0,0,0,
10568,579279810,37.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Meeting,2024-05-20,79.0,"Дозвон, Успешно",Назначена встреча,179260.0,26.0,25.0,0.0,,3.0,Россия,Женат/замужем,0,0,1,0,
10569,525784336,41.0,1.0,rural,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,r_03 (20),Без подписки,,,Cash Loan,Upsell,2023-10-05,216.0,"Дозвон, Успешно",Upsell на КНЗ,171390.0,29.0,27.0,0.0,,,,,3,0,1,0,0.0
10570,508857191,61.0,1.0,,,,,,,,,,Pro,,,Credit Cards,Preapprove,2023-08-30,192.0,"Дозвон, Отказ",Другое,200289.0,29.0,28.0,0.0,,3.0,,,2,0,0,1,
10571,69437938,38.0,1.0,msk,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,m_04 (11),Без подписки,,,Credit Cards,Preapprove,2023-12-24,42.0,"Дозвон, Отказ",Кредитная карта не нужна,240046.0,31.0,33.0,0.0,,,Россия,Холост/не замужем,6,1,0,0,1.0
10572,188167661,47.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2023-03-13,95.0,"Дозвон, Отказ",Кредит уже не нужен,109564.0,35.0,34.0,0.0,,22.0,,,0,0,0,0,
10573,310300554,37.0,0.0,urban,0.0,0.0,1.0,0.0,1.0,2.0,Квартира,u_04 (14),Pro,,12823.5,Cash Loan,Afterfilling,2023-11-20,407.0,"Дозвон, Успешно",Жилье под обременением,136943.0,27.0,26.0,0.0,,77.0,,,0,0,1,1,1.0
10574,45813616,39.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Afterfilling,2022-08-03,44.0,"Дозвон, Отказ",Просит больше не звонить,156651.0,20.0,18.0,,,0.0,,,2,0,0,0,
10575,499727309,49.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_06 (28),Без подписки,,15734.25,Car Loan,Preapprove,2024-06-09,45.0,"Дозвон, Отказ",Кредит уже не нужен,7063.0,30.0,29.0,0.0,,86.0,,,6,1,0,0,0.0
10576,199810638,60.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,u_03 (13),Без подписки,,17020.2,Credit Cards,Preapprove,2024-10-24,25.0,"Дозвон, Отказ",Кредитная карта не нужна,235421.0,36.0,36.0,1.0,,12.0,,,3,0,0,0,1.0
10577,529841089,60.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_08 (30),Без подписки,,13093.9,Investment,Utilization,2024-07-31,12.0,"Дозвон, Отказ",Не хочет разбираться,152852.0,25.0,24.0,0.0,0.0,25.0,,,2,0,0,0,0.0
10578,431080949,40.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_07 (29),Без подписки,,,Debit Cards,Meeting,2024-02-10,,"Дозвон, Успешно",Назначена встреча,100488.0,47.0,46.0,0.0,,31.0,,,5,1,1,0,0.0
10579,144699856,46.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-04-16,36.0,"Дозвон, Отказ",Отказ прослушать предложение,252736.0,51.0,50.0,0.0,,2.0,,,1,0,0,0,
10580,526231659,52.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_06 (28),Без подписки,,,Credit Cards,Preapprove,2024-01-24,56.0,"Дозвон, Отказ",Кредитная карта не нужна,226180.0,19.0,19.0,0.0,,,,,2,0,0,0,0.0
10581,260415441,39.0,0.0,town,0.0,1.0,1.0,0.0,0.0,1.0,Нет своего жилья,t_10 (40),Без подписки,,,Investment,Utilization,2023-06-27,37.0,"Дозвон, Отказ",Отказ от диалога,174824.0,37.0,35.0,0.0,,7.0,,,1,0,0,0,0.0
10582,295634869,36.0,0.0,,,,,,,,,,Без подписки,,15023.5,Casco,Afterfilling,2023-09-27,26.0,"Дозвон, Отказ",Немоторный продукт,871.0,50.0,49.0,1.0,,74.0,,,2,0,0,0,
10583,404014994,46.0,1.0,town,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,t_01 (4),Без подписки,,,Credit Cards,Preapprove,2023-05-26,144.0,"Дозвон, Отказ",Кредитная карта не нужна,194172.0,19.0,18.0,0.0,,2.0,,,4,0,0,0,0.0
10584,322437759,37.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_04 (16),Pro,,,Credit Cards,Preapprove,2022-10-31,36.0,"Дозвон, Отказ",Отказ прослушать предложение,170190.0,22.0,20.0,0.0,,0.0,,,0,0,0,1,0.0
10585,394820334,42.0,0.0,town,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,t_04 (16),Без подписки,,,Credit Cards,Meeting,2024-04-05,65.0,"Дозвон, Отказ",Заявку не оставлял,80760.0,52.0,51.0,0.0,,36.0,,,4,0,0,0,0.0
10586,523380316,49.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_11 (42),Без подписки,,,Credit Cards,Preapprove,2023-11-23,35.0,"Дозвон, Отказ",Кредитная карта не нужна,232305.0,20.0,20.0,,,1.0,,,3,0,0,0,0.0
10587,129274417,41.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_10 (40),Без подписки,,,Credit Cards,Preapprove,2023-02-14,11.0,"Дозвон, Отказ",Отказ прослушать предложение,109957.0,31.0,30.0,0.0,,22.0,,,1,0,0,0,0.0
10588,120287633,30.0,1.0,town,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,t_02 (8),Pro,22636.65,19872.0,Cash Loan,Agreement,2024-02-05,53.0,"Дозвон, Отказ",Высокая ставка по кредиту,203268.0,25.0,24.0,0.0,,8.0,,,0,0,0,1,0.0
10589,375505820,30.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Utilization,2022-09-29,92.0,"Дозвон, Отказ",Не требуется сейчас,4747.0,44.0,42.0,0.0,,96.0,,,3,0,0,0,
10590,264332214,52.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-03-07,108.0,"Дозвон, Отказ",Кредитная карта не нужна,235421.0,36.0,35.0,1.0,,4.0,,,3,0,0,0,
10591,132318250,28.0,1.0,,,,,,,,,,Без подписки,,,Cash Loan,Upsell,2023-08-18,44.0,"Дозвон, Отказ",Кредит уже не нужен,136943.0,27.0,26.0,0.0,,74.0,,,4,0,0,0,
10592,297485245,48.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_08 (21),Без подписки,,,Credit Cards,Preapprove,2022-08-15,170.0,"Дозвон, Отказ",Кредит уже не нужен,155872.0,23.0,20.0,,,1.0,,,0,0,0,0,1.0
10593,110244719,28.0,1.0,rural,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,r_04 (22),Без подписки,,,Credit Cards,Meeting,2024-02-08,,"Дозвон, Успешно",Назначена встреча,223598.0,56.0,55.0,0.0,,5.0,Россия,Холост/не замужем,3,0,1,0,0.0
10594,40211014,36.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-08-08,14.0,"Дозвон, Отказ",Отказ прослушать предложение,286456.0,36.0,35.0,0.0,,0.0,Россия,Холост/не замужем,3,0,0,0,
10595,389630098,56.0,1.0,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_03 (9),Без подписки,,,Investment,Utilization,2023-07-13,40.0,"Дозвон, Отказ",Другое,204729.0,24.0,22.0,0.0,,1.0,,,3,0,0,0,1.0
10596,381809107,37.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-06-23,214.0,"Дозвон, Успешно",Назначена встреча,153513.0,20.0,18.0,,,0.0,,,3,0,1,0,
10597,372404761,67.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-07-26,9.0,"Дозвон, Отказ",Кредитная карта не нужна,288639.0,22.0,21.0,0.0,,0.0,,,4,0,0,0,
10598,157733200,61.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-08-01,18.0,"Дозвон, Отказ",Отказ прослушать предложение,109889.0,24.0,23.0,1.0,,55.0,,,3,0,0,0,
10599,177663530,36.0,0.0,town,0.0,0.0,0.0,0.0,1.0,1.0,Квартира,t_07 (29),Pro,,12573.5,Credit Cards,Preapprove,2023-10-16,49.0,"Дозвон, Отказ",Кредитная карта не нужна,208001.0,19.0,18.0,1.0,,3.0,,,0,0,0,1,0.0
10600,498570425,52.0,0.0,town,0.0,1.0,1.0,0.0,0.0,1.0,Квартира,t_06 (28),Без подписки,,14823.5,Credit Cards,Preapprove,2023-11-17,27.0,"Дозвон, Отказ",Кредитная карта не нужна,157519.0,20.0,19.0,0.0,,15.0,,,4,0,0,0,0.0
10601,405409985,58.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-12-16,31.0,"Дозвон, Отказ",Другое,141821.0,38.0,36.0,0.0,,6.0,,,4,0,0,0,
10602,325184709,38.0,0.0,,,,,,,,,,Pro,,,Debit Cards,Afterfilling,2023-09-21,66.0,"Дозвон, Отказ",Не хочет ДК,170025.0,24.0,23.0,0.0,,2.0,,,3,0,0,1,
10603,195455021,36.0,1.0,urban,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,u_01 (3),Без подписки,,,Cash Loan,Preapprove,2023-08-31,41.0,"Дозвон, Отказ",Кредит уже не нужен,208439.0,24.0,23.0,0.0,,2.0,,,3,0,0,0,1.0
10604,151253614,34.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_04 (14),Без подписки,15985.5,,Cash Loan,Upsell,2023-06-12,298.0,"Дозвон, Отказ",Другое,191371.0,35.0,33.0,0.0,,2.0,,,0,0,0,0,1.0
10605,298287398,30.0,0.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_09 (36),Без подписки,,,Cash Loan,Preapprove,2024-06-12,15.0,"Дозвон, Отказ",Третье лицо,252797.0,23.0,23.0,0.0,,4.0,,,2,0,0,0,0.0
10606,267709832,20.0,0.0,,,,,,,,,,Без подписки,,,Debit Cards,Meeting,2022-11-14,53.0,"Дозвон, Отказ",Другое,100488.0,47.0,45.0,0.0,,16.0,,,0,0,0,0,
10607,399438299,18.0,1.0,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Pro,,,Investment,Utilization,2023-07-18,922.0,"Дозвон, Успешно",Успешно утилизирован,206474.0,36.0,34.0,1.0,,1.0,Россия,Холост/не замужем,1,0,1,1,0.0
10610,109273536,47.0,0.0,urban,0.0,0.0,0.0,0.0,1.0,1.0,Квартира,u_01 (3),Pro,,15073.5,Credit Cards,Reutilization,2023-02-15,134.0,"Дозвон, Успешно",Готов использовать карту,40809.0,49.0,47.0,1.0,,28.0,,,2,0,1,1,1.0
10611,450740580,70.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-09-09,21.0,"Дозвон, Отказ",Третье лицо,97769.0,55.0,53.0,,,14.0,,,4,0,0,0,
10613,302013431,45.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Afterfilling,2024-03-07,16.0,"Дозвон, Отказ",Другое,14829.0,59.0,58.0,0.0,,59.0,,,3,0,0,0,
10614,371191977,43.0,0.0,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_04 (16),Без подписки,,15691.4,MVNO,Afterfilling,2024-07-18,17.0,"Дозвон, Отказ",Отказ прослушать предложение,281751.0,18.0,18.0,0.0,,0.0,,,3,0,0,0,0.0
10615,398492938,41.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,m_08 (21),Без подписки,,15494.2,Cash Loan,Upsell,2023-12-13,63.0,"Дозвон, Отказ",Кредит уже не нужен,174508.0,45.0,44.0,0.0,,12.0,,,2,0,0,0,1.0
10616,182410749,43.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2024-10-31,26.0,"Дозвон, Отказ",Не интересно,100962.0,59.0,59.0,0.0,,16.0,,Холост/не замужем,3,0,0,0,
10617,370115909,15.0,1.0,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_12 (44),Без подписки,,,Debit Cards,Meeting,2022-03-06,45.0,"Дозвон, Успешно",Назначена встреча,136346.0,26.0,23.0,0.0,,0.0,,,6,1,1,0,0.0
10618,523287850,39.0,1.0,,,,,,,,,,Без подписки,,,Debit Cards,Meeting,2024-03-18,31.0,"Дозвон, Отказ",Левый контакт,243003.0,29.0,29.0,0.0,,,Россия,Холост/не замужем,0,0,0,0,
10619,191831496,36.0,0.0,msk,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,m_02 (2),Pro,,25986.1,Cash Loan,Preapprove,2024-07-15,31.0,"Дозвон, Отказ",Кредит уже не нужен,215719.0,27.0,29.0,1.0,,11.0,,,0,0,0,1,1.0
10620,429839299,21.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Utilization,2023-02-13,106.0,"Дозвон, Успешно",Готов использовать карту,97044.0,54.0,52.0,0.0,,20.0,,,0,0,1,0,
10622,317387284,45.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-01-09,26.0,"Дозвон, Отказ",Отказ прослушать предложение,232049.0,19.0,18.0,1.0,,3.0,,,1,0,0,0,
10623,292146351,36.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-07-11,10.0,"Дозвон, Отказ",Отказ прослушать предложение,267248.0,44.0,43.0,0.0,,3.0,,,3,0,0,0,
10624,273600095,29.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2022-01-06,112.0,"Дозвон, Отказ",Кредит уже не нужен,124733.0,41.0,38.0,,,1.0,,,3,0,0,0,
10625,514605589,31.0,1.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-06-24,46.0,"Дозвон, Отказ",Кредитная карта не нужна,142362.0,55.0,54.0,0.0,,80.0,,,0,0,0,0,
10626,187255123,25.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Meeting,2022-04-13,190.0,"Дозвон, Успешно",Назначена встреча,80687.0,59.0,56.0,0.0,,13.0,,,2,0,1,0,
10627,196636329,59.0,1.0,rural,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,r_05 (24),Pro,,,Cash Loan,Upsell,2023-08-07,363.0,"Дозвон, Успешно",Upsell на КНЗ,214292.0,27.0,26.0,1.0,,0.0,Россия,Холост/не замужем,0,0,1,1,0.0
10628,58226459,34.0,1.0,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_01 (4),Pro,40187.52,,Cash Loan,Preapprove,2024-04-19,24.0,"Дозвон, Отказ",Отказ прослушать предложение,205492.0,33.0,32.0,0.0,,10.0,,,4,0,0,1,0.0
10629,390538921,44.0,0.0,,,,,,,,,,Без подписки,,12805.08,Credit Cards,Preapprove,2024-05-29,39.0,"Дозвон, Отказ",Кредитная карта не нужна,251163.0,19.0,18.0,0.0,,4.0,,,2,0,0,0,
10630,190135125,38.0,1.0,urban,0.0,0.0,1.0,0.0,1.0,2.0,Нет своего жилья,u_07 (27),Без подписки,,,Credit Cards,Preapprove,2022-07-25,8.0,"Дозвон, Отказ",Третье лицо,152852.0,25.0,22.0,0.0,,1.0,,,0,0,0,0,1.0
10631,264691615,52.0,0.0,,,,,,,,,,Без подписки,,,Credit Cards,Preapprove,2024-02-09,18.0,"Дозвон, Отказ",Кредитная карта не нужна,242798.0,21.0,51.0,0.0,,75.0,,,4,0,0,0,
10632,484409625,39.0,1.0,,,,,,,,,,Без подписки,,,MVNO,Cold,2023-07-26,239.0,"Дозвон, Успешно",Назначена встреча,208829.0,21.0,20.0,,,0.0,,,2,0,1,0,
